,returns,regime,regime_code,confidence
2020-07-28,-0.01226325298274547,Bull Market,0,1.0
2020-07-29,-0.002052721240054861,Bull Market,0,1.0
2020-07-30,-0.000551811000442852,Bull Market,0,0.978866342695587
2020-07-31,0.01896769674706293,Bull Market,0,0.9815039550691917
2020-08-01,0.0025922283346961235,Bull Market,0,0.9685244004656245
2020-08-02,0.01304785115376374,Bull Market,0,0.9282060546253261
2020-08-03,0.012898472940664575,Bull Market,0,1.0
2020-08-04,0.010069714253326903,Bull Market,0,0.9762401274916751
2020-08-05,0.00733134084714528,Bull Market,0,1.0
2020-08-06,-0.01649125699759896,Bull Market,0,0.9908789934617436
2020-08-07,0.0047769067759807935,Bull Market,0,1.0
2020-08-08,0.005208477982011168,Bull Market,0,0.9143209337375504
2020-08-09,0.035446952435690945,Bull Market,0,0.9426980338650421
2020-08-10,0.006053263302295306,Bull Market,0,0.9579048302190483
2020-08-11,-0.014084339375505907,Bull Market,0,1.0
2020-08-12,0.0001946263154670431,Bull Market,0,1.0
2020-08-13,-0.014689828702618452,Bull Market,0,0.9868244310520814
2020-08-14,0.005081026017578689,Bull Market,0,0.9761202758429868
2020-08-15,0.01612101799762213,Bull Market,0,1.0
2020-08-16,0.008828812288064793,Bull Market,0,0.9705429940719015
2020-08-17,-0.014209776235071036,Bull Market,0,1.0
2020-08-18,-0.021258582585591445,Bull Market,0,0.9892824144344897
2020-08-19,-0.003292693316079136,Bull Market,0,1.0
2020-08-20,-0.0019269918099397976,Bull Market,0,0.9527684631060248
2020-08-21,-0.015560399102950657,Bull Market,0,0.9936012810203549
2020-08-22,0.016001543262873404,Bull Market,0,0.9540530451918079
2020-08-23,0.01986854646254135,Bull Market,0,1.0
2020-08-24,0.011819102726992405,Bull Market,0,1.0
2020-08-25,0.004781800218508161,Bull Market,0,0.9496326286417529
2020-08-26,0.017996275538568137,Bull Market,0,0.9548946912327541
2020-08-27,0.01467667395064061,Bull Market,0,1.0
2020-08-28,-0.005421862956409545,Bull Market,0,0.9090746840163172
2020-08-29,0.012254253466351396,Bull Market,0,0.9910889805499831
2020-08-30,0.021419819034191732,Bull Market,0,0.9573785475128723
2020-08-31,0.008255941218205444,Bull Market,0,0.9920177719857456
2020-09-01,0.0014514557153920598,Bull Market,0,1.0
2020-09-02,-0.007672485382490488,Bull Market,0,0.9950775866982466
2020-09-03,0.017455926177078796,Bull Market,0,0.9866924300967527
2020-09-04,-0.014422100262684905,Bull Market,0,1.0
2020-09-05,-0.007871773891836156,Bull Market,0,1.0
2020-09-06,0.010823607975924148,Bull Market,0,1.0
2020-09-07,0.005030248705374903,Bull Market,0,0.9831141538791013
2020-09-08,-0.010456863432961015,Bull Market,0,1.0
2020-09-09,0.00021027762586854984,Bull Market,0,1.0
2020-09-10,0.014828261811644693,Bull Market,0,0.9810465147208217
2020-09-11,-0.002725887445196057,Bull Market,0,0.9984115787198361
2020-09-12,0.013839814291823014,Bull Market,0,1.0
2020-09-13,0.002156826459966458,Bull Market,0,0.963482938291268
2020-09-14,0.02468580680435176,Bull Market,0,0.9879701780609972
2020-09-15,-0.008724258799882005,Bull Market,0,0.9901159753637361
2020-09-16,0.0013161572207426855,Bull Market,0,0.986516001913774
2020-09-17,-9.476699002208822e-05,Bull Market,0,0.9845482987147702
2020-09-18,0.0023903395015718604,Bull Market,0,1.0
2020-09-19,3.8727604878316824e-05,Bull Market,0,1.0
2020-09-20,0.012361942951454326,Bull Market,0,1.0
2020-09-21,0.011722997660494776,Bull Market,0,1.0
2020-09-22,-0.006961953416230923,Bull Market,0,0.9732486191885905
2020-09-23,-0.011615745532266545,Bull Market,0,1.0
2020-09-24,0.010496398634854374,Bull Market,0,1.0
2020-09-25,0.009427310995777989,Bull Market,0,1.0
2020-09-26,-0.007548069530643454,Bull Market,0,1.0
2020-09-27,0.009554151490095536,Bull Market,0,0.9453574615562307
2020-09-28,-0.017758178566361568,Bull Market,0,0.9668791078745239
2020-09-29,0.012891974790418006,Bull Market,0,1.0
2020-09-30,0.004212793425188059,Bull Market,0,0.9654570614081285
2020-10-01,0.03191231081713623,Bull Market,0,0.9261785569265983
2020-10-02,0.007024168489709131,Bull Market,0,0.9596807678129644
2020-10-03,-0.010385125840381253,Bull Market,0,0.9599518524891976
2020-10-04,-0.002449090473336475,Bull Market,0,0.9495314740910337
2020-10-05,-0.013248472473556268,Bull Market,0,1.0
2020-10-06,0.01867962328422666,Bull Market,0,1.0
2020-10-07,-0.00596354840447883,Bull Market,0,1.0
2020-10-08,-0.0004225847287153187,Bull Market,0,1.0
2020-10-09,-0.018717891435023764,Bull Market,0,1.0
2020-10-10,0.015003737422335035,Bull Market,0,1.0
2020-10-11,0.012490925297953145,Bull Market,0,1.0
2020-10-12,0.011722679118812035,Bull Market,0,0.9748990254030772
2020-10-13,0.01875027240021346,Bull Market,0,0.9546845931247665
2020-10-14,0.008138330111192821,Bull Market,0,1.0
2020-10-15,-0.005152160906634492,Bull Market,0,1.0
2020-10-16,0.001761797781596504,Bull Market,0,1.0
2020-10-17,-0.019203238156017533,Bull Market,0,1.0
2020-10-18,-0.019679839822748423,Bull Market,0,0.9610229811646553
2020-10-19,0.0026196703536543204,Bull Market,0,0.9759721144844005
2020-10-20,0.011484805521472498,Bull Market,0,1.0
2020-10-21,0.009112606500831922,Bull Market,0,0.9704568600734955
2020-10-22,-0.0065315168591245695,Bull Market,0,1.0
2020-10-23,-0.010694163944626755,Bull Market,0,0.9614552428752632
2020-10-24,0.009591576450183771,Bull Market,0,0.9904409993841826
2020-10-25,-0.011180574966774886,Bull Market,0,0.9459728615801147
2020-10-26,-0.02078045250638899,Bull Market,0,0.9962699158995062
2020-10-27,-4.476361299017833e-07,Bull Market,0,0.976123115568194
2020-10-28,-0.0069117758099056575,Bull Market,0,0.9146725716981503
2020-10-29,-0.007715436087492384,Bull Market,0,0.9327414585619619
2020-10-30,-0.021858962526557623,Bull Market,0,0.9204657396162375
2020-10-31,-0.013970024972058232,Bull Market,0,0.8828065453306573
2020-11-01,-0.003982009301947922,Bull Market,0,0.8137918289813826
2020-11-02,0.00873342662422101,Bull Market,0,0.804483103568175
2020-11-03,0.0022127288846988816,Bull Market,0,0.9665287146764916
2020-11-04,0.016726038718971874,Bull Market,0,0.708895881798994
2020-11-05,-0.0023751387894724143,Bull Market,0,0.7754686501244098
2020-11-06,-0.00917355463265152,Bull Market,0,0.9274794879022262
2020-11-07,-0.006721541541967016,Bull Market,0,0.933131056942613
2020-11-08,0.006233185204487816,Bull Market,0,1.0
2020-11-09,0.0006717480461680042,Bull Market,0,0.9565924148665559
2020-11-10,-0.0011726871364541253,Bull Market,0,0.8281792035223021
2020-11-11,0.01546338767560673,Bull Market,0,0.7058679042997351
2020-11-12,-0.003251184479849294,Bull Market,0,0.7403074976046464
2020-11-13,0.009626007169281355,Bull Market,0,0.6118474435221765
2020-11-14,0.004875130736829053,Bull Market,0,0.652581112219662
2020-11-15,0.010417123674828305,Bull Market,0,0.41732526213130405
2020-11-16,0.014499845958935735,Bull Market,0,0.4500212663494497
2020-11-17,0.010667668016300081,Bull Market,0,0.41643722382887527
2020-11-18,-0.0034503775622034224,Bull Market,0,0.3506330564350057
2020-11-19,-0.02618354277167964,Sideways Market,4,0.41168147965202095
2020-11-20,-0.016327432170025472,Sideways Market,4,0.45702306284897964
2020-11-21,0.016593373058462504,Sideways Market,4,0.516386018686969
2020-11-22,-0.010564486917038526,Sideways Market,4,0.6253987627809794
2020-11-23,-0.02297830236203804,Sideways Market,4,0.6670306831815724
2020-11-24,0.014497347981326512,Sideways Market,4,0.7386416202917678
2020-11-25,-0.01025940274231818,Sideways Market,4,0.7917188239830617
2020-11-26,0.0082069050424144,Sideways Market,4,0.84074479843187
2020-11-27,-0.01247570784581878,Sideways Market,4,0.8625030558592351
2020-11-28,-0.015058013089386235,Sideways Market,4,0.9411291266284341
2020-11-29,-0.012237344704563159,Sideways Market,4,0.980839838258108
2020-11-30,0.0010582137470267032,Sideways Market,4,0.9239748534746871
2020-12-01,0.0027070691552203738,Sideways Market,4,0.8116155299602695
2020-12-02,-0.007519681032246545,Sideways Market,4,0.7378798865326959
2020-12-03,-0.009036068636314709,Sideways Market,4,0.7017695864051122
2020-12-04,-0.014045661078131452,Sideways Market,4,0.6951029123396353
2020-12-05,0.00887939804255291,Sideways Market,4,0.47399389018542126
2020-12-06,0.0035979934998684945,Sideways Market,4,0.4630835397981625
2020-12-07,-0.012035304556289081,Sideways Market,4,0.44807976593658627
2020-12-08,-0.0038054116810319534,Sideways Market,4,0.43433459248918077
2020-12-09,0.00937463043175319,Sideways Market,4,0.4080415514157579
2020-12-10,0.012634865592696222,Bull Market,0,0.35289088210260616
2020-12-11,0.012122423042518595,Bull Market,0,0.4221614468231045
2020-12-12,0.010270110691005929,Bull Market,0,0.5031151895651353
2020-12-13,0.015657945953131684,Bull Market,0,0.5913555247762116
2020-12-14,0.006813692767861441,Bull Market,0,0.6477549935278311
2020-12-15,-0.005093889061125094,Bull Market,0,0.7258277643141863
2020-12-16,0.012658380001266668,Bull Market,0,0.7231821538364656
2020-12-17,0.013030467513346482,Bull Market,0,0.7769004149270835
2020-12-18,-0.00114690793690153,Bull Market,0,0.9657655100028198
2020-12-19,-0.008075784681518178,Bull Market,0,0.990360924976246
2020-12-20,-0.0020704239598325663,Bull Market,0,0.8516755136642291
2020-12-21,0.008353721026536184,Bull Market,0,0.8311887988571741
2020-12-22,0.0170901961204872,Bull Market,0,0.7583477389448599
2020-12-23,0.004320577039404058,Bull Market,0,0.9176611531438045
2020-12-24,0.023260848938513892,Bull Market,0,0.8515678754230425
2020-12-25,0.013167358007242726,Bull Market,0,0.8226376153995923
2020-12-26,0.00683023235245146,Bull Market,0,0.8432899591448826
2020-12-27,-0.004566823913216327,Bull Market,0,0.8194326212442903
2020-12-28,0.0265240563277149,Bull Market,0,0.9066354599961644
2020-12-29,0.01663937042705559,Bull Market,0,0.8944407465724447
2020-12-30,-0.003531245378531991,Bull Market,0,1.0
2020-12-31,0.017346045809129542,Bull Market,0,1.0
2021-01-01,-0.004660376310248912,Bull Market,0,1.0
2021-01-02,0.01553527356959013,Bull Market,0,0.9519370728785227
2021-01-03,0.014716389973767464,Bull Market,0,0.9834596147511386
2021-01-04,-0.003885818327925117,Bull Market,0,1.0
2021-01-05,0.0040935145701914265,Bull Market,0,1.0
2021-01-06,-0.0022420804810444296,Bull Market,0,0.9992185821324732
2021-01-07,-0.009012592334670243,Bull Market,0,0.9461760626814338
2021-01-08,-0.011185252953259167,Bull Market,0,0.891086244381298
2021-01-09,0.0065878521546728274,Bull Market,0,0.9890034148099281
2021-01-10,0.01133062550809323,Bull Market,0,0.9911386269314374
2021-01-11,0.02164924000671316,Bull Market,0,1.0
2021-01-12,0.020749586276805985,Bull Market,0,0.9277193117048187
2021-01-13,-0.004248696037008843,Bull Market,0,0.9560357100567677
2021-01-14,-0.007179101207731497,Bull Market,0,1.0
2021-01-15,0.01102658013738134,Bull Market,0,1.0
2021-01-16,0.02182035069091267,Bull Market,0,1.0
2021-01-17,-0.005758871387849565,Bull Market,0,0.9826722563088425
2021-01-18,-0.00825780510050442,Bull Market,0,0.9406467799689473
2021-01-19,-4.6779262971939845e-05,Bull Market,0,1.0
2021-01-20,-0.010339012863876926,Bull Market,0,1.0
2021-01-21,-0.0013299730105586509,Bull Market,0,0.9712928464406729
2021-01-22,0.009255896939297861,Bull Market,0,1.0
2021-01-23,-0.0026830157476439367,Bull Market,0,0.9965460939191225
2021-01-24,-0.002753710444666329,Bull Market,0,0.9658838716043416
2021-01-25,-0.007689431200560617,Bull Market,0,1.0
2021-01-26,0.0028101301834778103,Bull Market,0,1.0
2021-01-27,0.01411769353034132,Bull Market,0,0.9785946925863365
2021-01-28,0.02158406724663188,Bull Market,0,0.9358844239060417
2021-01-29,-0.0015634317063747936,Bull Market,0,0.9405142762057862
2021-01-30,-0.0024811767041726393,Bull Market,0,1.0
2021-01-31,0.00656344786398945,Bull Market,0,1.0
2021-02-01,0.0014896506403470162,Bull Market,0,0.9415178401933009
2021-02-02,0.0055050429915400895,Bull Market,0,0.9405692459002271
2021-02-03,-0.001991648806297104,Bull Market,0,1.0
2021-02-04,-0.0088304494600212,Bull Market,0,1.0
2021-02-05,0.013167414550425466,Bull Market,0,1.0
2021-02-06,0.008789011001151637,Bull Market,0,1.0
2021-02-07,0.019756646041669646,Bull Market,0,0.9535914723790477
2021-02-08,0.016111269970524637,Bull Market,0,1.0
2021-02-09,0.004212164295020269,Bull Market,0,0.9461090817424564
2021-02-10,0.014303818182568187,Bull Market,0,1.0
2021-02-11,-0.007569123891330423,Bull Market,0,0.9942009895754675
2021-02-12,0.006307385261012004,Bull Market,0,1.0
2021-02-13,-0.014041106808031042,Bull Market,0,0.989464607613042
2021-02-14,0.0012550028888781563,Bull Market,0,0.9274511317269214
2021-02-15,-0.0011020143447934903,Bull Market,0,0.9580950400324815
2021-02-16,-0.013032983237599906,Bull Market,0,0.9359825837650929
2021-02-17,0.0057332782564052465,Bull Market,0,0.8669047766282327
2021-02-18,-0.007018810167751476,Bull Market,0,0.8123214408231025
2021-02-19,0.015118652503509522,Bull Market,0,0.8351223527769203
2021-02-20,0.00963697318990355,Bull Market,0,0.8622085254402098
2021-02-21,-0.015232580617374217,Bull Market,0,0.8626000634403882
2021-02-22,0.019479981417672057,Bull Market,0,0.8735009882391924
2021-02-23,-0.003161719834596276,Bull Market,0,0.7734471554490694
2021-02-24,0.01978162975294884,Bull Market,0,0.9533828683974013
2021-02-25,0.0034825156465637754,Bull Market,0,0.8790109499390281
2021-02-26,0.01815019615359699,Bull Market,0,0.8501470025324908
2021-02-27,0.00023531723198281108,Bull Market,0,0.8007109654571637
2021-02-28,-0.007252002988123214,Bull Market,0,0.7384978692593103
2021-03-01,0.005277692147243976,Bull Market,0,0.5792811437192056
2021-03-02,0.014076517753872196,Bull Market,0,0.5323318041536004
2021-03-03,0.012248457373627066,Bull Market,0,0.4748722529097441
2021-03-04,0.009887631996551497,Bull Market,0,0.5278801746022365
2021-03-05,0.014310252249897269,Bull Market,0,0.3509451928634247
2021-03-06,0.009061091185475746,Bull Market,0,0.22616327819059392
2021-03-07,0.02085564414035428,Bear Market,1,0.3890743495079922
2021-03-08,-0.03243542259714021,Bear Market,1,0.4345689667024214
2021-03-09,0.03529535324256738,Bear Market,1,0.4512545399405684
2021-03-10,-0.032453642707164616,Bear Market,1,0.556317606798917
2021-03-11,-0.016859868559696154,Bear Market,1,0.6329309381926546
2021-03-12,-0.04089032211358881,Bear Market,1,0.7138434490099964
2021-03-13,0.015458886379070462,Bear Market,1,0.8364985496863958
2021-03-14,-0.016248630677869372,Bear Market,1,0.8880262425101061
2021-03-15,0.02802531838759358,Bear Market,1,0.936251643581475
2021-03-16,-0.0175959531243372,Bear Market,1,1.0
2021-03-17,-0.004014581192192749,Bear Market,1,0.7895096722699039
2021-03-18,-0.0033484476302960667,Bear Market,1,0.78374346662813
2021-03-19,-0.010329039233112163,Bear Market,1,0.8454369473684764
2021-03-20,0.003943216923812628,Bear Market,1,0.8515770130344129
2021-03-21,-0.02569887115444138,Bear Market,1,0.7762046333943675
2021-03-22,-0.014229238909207288,Bear Market,1,0.9346617181414245
2021-03-23,0.0015220250752186362,Bear Market,1,0.8190626099692913
2021-03-24,-0.02971956858716065,Bear Market,1,0.9064735994044698
2021-03-25,0.014478154509853958,Bear Market,1,0.9176380838677206
2021-03-26,-0.02432556846109838,Bear Market,1,0.7456700285213398
2021-03-27,-0.04046490589548971,Bear Market,1,1.0
2021-03-28,-0.018854078455117617,Bear Market,1,1.0
2021-03-29,-0.025925334433828474,Bear Market,1,0.9644935889582353
2021-03-30,0.007207758999827619,Bear Market,1,0.9051063922030924
2021-03-31,-0.04505492345855078,Bear Market,1,0.9941407384372297
2021-04-01,0.0008890387161320691,Bear Market,1,1.0
2021-04-02,-0.005743419739641082,Bear Market,1,0.8956383178919781
2021-04-03,-0.0015667098214775265,Bear Market,1,0.8424834854995478
2021-04-04,-0.03668526760590441,Bear Market,1,0.8284856798706994
2021-04-05,-0.00592867283782341,Bear Market,1,0.7888917215395945
2021-04-06,-0.016099045947128614,Bear Market,1,0.766252380056291
2021-04-07,0.006205607098328601,Bear Market,1,0.8328473236100178
2021-04-08,-0.0017607708074519669,Bear Market,1,0.8612015684066521
2021-04-09,-0.03405948844882978,Bear Market,1,0.8379580397541723
2021-04-10,-0.002995093541517754,Bear Market,1,0.8325445458294184
2021-04-11,-0.01433635451033875,Bear Market,1,0.8415914058884856
2021-04-12,-0.002454572727603666,Bear Market,1,1.0
2021-04-13,0.002141092598806314,Bear Market,1,0.9313820589420798
2021-04-14,-0.02832035308703983,Bear Market,1,0.8772370796187869
2021-04-15,0.01955101764241458,Bear Market,1,0.8075699317783647
2021-04-16,-0.011133367058455444,Bear Market,1,0.7273654702489902
2021-04-17,-0.008678319189641365,Bear Market,1,0.65096169647507
2021-04-18,-0.0005548536167326372,Bear Market,1,0.5850156760681715
2021-04-19,-0.032138502622351996,Bear Market,1,0.5880760652723289
2021-04-20,-0.0006180009397827345,Bear Market,1,0.511622824380715
2021-04-21,0.0003574401193579234,Bear Market,1,0.28464411379239063
2021-04-22,-0.043964203751650874,Bear Market,1,0.31093087534405
2021-04-23,0.021701644659246164,Recovery,6,0.37034979732613615
2021-04-24,0.030895864648795214,Recovery,6,0.5030086162269963
2021-04-25,0.028046524277700453,Recovery,6,0.5082106443679278
2021-04-26,0.02883735406404428,Recovery,6,0.5925745358488902
2021-04-27,0.02085068274476906,Recovery,6,0.6175039454401537
2021-04-28,0.054657160311514574,Recovery,6,0.7606718705934714
2021-04-29,0.03434156351773819,Recovery,6,0.7278041490090641
2021-04-30,0.009487831203623703,Recovery,6,0.8447325289214397
2021-05-01,-0.01648627920644876,Recovery,6,0.8772887356998542
2021-05-02,0.05570983192870615,Recovery,6,0.9849544254597683
2021-05-03,0.00697579998464608,Recovery,6,0.7825522110424341
2021-05-04,-0.015336816837679762,Recovery,6,0.8618453734732351
2021-05-05,0.026745430731256275,Recovery,6,0.8190542324409885
2021-05-06,0.02669259264067298,Recovery,6,0.9145909366690144
2021-05-07,0.006177285255387026,Recovery,6,0.8379539857433621
2021-05-08,0.003022563271539374,Recovery,6,0.805861874297343
2021-05-09,0.0013311263494265304,Recovery,6,0.8578647492143978
2021-05-10,-0.012762383639592324,Recovery,6,0.9038410116089445
2021-05-11,-0.011266417064512736,Recovery,6,0.9743274998722995
2021-05-12,0.012484891147841118,Recovery,6,0.8677581826225775
2021-05-13,0.0062200029067450225,Recovery,6,1.0
2021-05-14,0.028399373297147208,Recovery,6,0.9905040777900183
2021-05-15,0.01936164885782808,Recovery,6,0.9777397746561499
2021-05-16,0.023762091039270346,Recovery,6,1.0
2021-05-17,-0.012631520747736465,Recovery,6,1.0
2021-05-18,0.00814677097762254,Recovery,6,1.0
2021-05-19,0.04513570860978969,Recovery,6,0.9292546620954916
2021-05-20,0.000978268298701052,Recovery,6,1.0
2021-05-21,-0.014151248475853166,Recovery,6,1.0
